GCF_005671395.1	Jejubacter calystegiae	2579935	2019-05-23	Complete Genome	5182800	56.0	4902	4699	100.0	1.65	88.34626070849734	1.3649627135751805	425	4809				Plants	5.1828		GCF_005671395.1	3	38	32	1	30	1	3	3	9	4	25	278	9	5	5	181	47	55	3	7	6	55	9	6	4	1	17	2	1	4	10	9	6	1	1	2	5	1	1	3	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	38	230	25	72	32	67	46	2	13	6	3	1	2	22	7	2	1	30	3	30	8	3	199	13	9	13	1	57	3	6	5	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	9	2	47	8	1	1	19	23	11	19	1	1	18	15	5	13	40	7	5	4	5	4	7	4	10	34	9	6	4	9	17	7	2	2	1	2	7	5	9	32	12	4	1	3	1	8	6	4	2	405	2	12	5	21	1	2	119	7	17	16	17	61	12	4	1	52	5	3	5	3	156	29	5	4	1	11	2	4	1	48	6	27	3	115	1	32	14	12	26	9	36	1	1	20	224	5	11	1	64	3	1	4	21	1	281
GCF_006337165.1	Hymenobacter jejuensis	2502781	2019-06-13	Complete Genome	5086993	56.0	4223	4160	95.55	3.24	87.57086947043175	1.358964080134391	199	4175				Terrestrial	5.086993		GCF_006337165.1	2	23	19	1	14	1	2	3	9	3	18	104	6	3	3	37	31	54	3	4	12	39	6	3	4	1	13	2	1	1	10	8	10	1	1	2	2	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	20	154	19	51	32	24	66	2	7	4	3	1	4	10	6	1	1	24	5	18	3	3	48	8	4	8	2	60	3	4	4	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	6	3	43	8	1	1	13	13	7	20	1	1	6	11	3	9	35	3	4	6	3	2	3	3	5	3	10	3	1	2	14	8	2	2	1	4	5	6	9	15	4	2	1	2	1	8	6	2	2	178	3	2	4	2	1	1	89	3	18	21	35	68	8	10	1	46	25	4	5	3	77	14	1	3	1	4	2	3	1	31	5	3	2	79	1	19	13	2	17	5	20	1	1	9	71	3	6	1	34	1	1	4	17	3	479
GCF_006351925.1	Clostridium thermarum	1716543	2019-06-17	Complete Genome	3805212	37.0	3631	3450	97.52	1.86	86.47418330437306	1.3199715378925274	227	3550				Aquatic	3.805212		GCF_006351925.1	4	35	34	1	18	1	3	3	9	3	30	215	9	3	6	89	39	54	4	6	4	32	6	5	3	1	17	2	1	4	13	17	8	1	1	1	2	1	1	4	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	27	273	33	48	31	64	70	2	12	3	5	1	6	15	11	4	1	18	3	20	4	3	98	11	8	8	4	60	4	6	4	3	2	2	1	3	1	1	1	1	1	2	2	1	2	1	1	1	1	6	2	51	3	1	1	10	46	10	15	1	1	12	21	3	16	34	5	7	9	2	3	8	7	12	8	9	6	2	2	21	13	3	2	1	2	3	6	9	12	2	6	1	4	1	8	7	3	2	190	3	7	6	13	1	1	27	3	11	23	35	59	10	8	1	117	11	4	5	3	38	23	2	3	1	10	2	5	2	131	5	17	4	116	1	10	8	3	11	13	17	1	1	41	113	3	2	1	140	2	1	3	33	3	598
GCF_006385595.1	Luteibacter pinisoli	2589080	2019-06-23	Complete Genome	4610696	66.0	4205	4117	99.81	0.6	92.14899442513668	1.3635201044751224	368	4149				Plants	4.610696		GCF_006385595.1	3	83	39	1	18	1	3	3	12	3	29	199	6	5	6	127	47	55	3	9	9	42	10	6	4	1	14	2	1	2	10	14	6	1	1	2	4	1	1	4	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	45	233	43	50	31	80	40	4	9	8	4	1	3	15	5	1	1	32	3	22	5	3	165	11	9	6	2	60	3	8	5	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	10	2	55	3	1	1	17	63	8	21	1	1	7	28	4	14	39	4	6	7	5	2	9	4	13	40	7	5	3	6	25	12	3	2	1	2	6	12	12	18	20	5	1	4	1	8	6	3	2	318	2	10	6	10	1	2	109	4	9	25	28	102	8	4	1	64	22	3	5	4	116	18	3	3	1	8	2	5	2	54	6	15	4	163	1	19	15	4	20	11	17	1	1	13	180	5	11	1	58	3	2	11	37	4	281
GCF_006575665.1	Echinicola soli	2591634	2019-07-04	Complete Genome	5550304	44.0	4307	4230	93.8	2.67	84.4441313484811	1.3298129749062293	278	4285				Terrestrial	5.550304		GCF_006575665.1	2	23	20	1	10	1	2	3	9	3	20	112	7	3	6	60	31	54	3	4	12	32	6	3	4	1	14	2	1	1	5	8	10	1	1	2	4	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	18	161	20	49	32	28	64	4	9	6	4	1	4	13	6	1	1	21	4	18	3	3	76	7	2	8	2	60	3	4	5	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	6	2	27	3	1	1	12	8	7	14	1	1	5	14	3	8	22	3	4	4	5	2	3	2	6	4	9	4	2	8	13	7	2	2	1	3	5	6	10	10	4	2	1	2	1	8	6	3	2	212	3	4	7	3	1	1	68	4	9	17	27	45	7	6	1	44	44	3	5	3	79	13	1	2	1	4	2	3	1	28	5	3	2	67	1	14	12	2	7	6	11	1	1	10	56	5	4	1	28	1	1	4	24	4	479
GCF_006974145.1	Changchengzhania lutea	2049305	2019-07-15	Complete Genome	4130958	35.0	3722	3622	99.35	0.16	88.90252575794767	1.3242931781411704	220	3707				Terrestrial	4.130958		GCF_006974145.1	2	20	16	1	13	1	2	3	7	3	19	122	4	3	3	46	31	55	3	4	9	30	5	3	4	1	14	2	1	3	6	6	12	1	1	1	4	1	1	2	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	8	138	19	46	33	27	34	4	8	2	4	1	3	11	6	1	1	19	4	23	3	3	49	9	4	8	2	59	3	4	5	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	4	1	24	3	1	1	13	5	7	16	1	1	6	18	3	6	20	3	1	4	4	2	3	2	8	7	11	4	2	2	12	9	2	2	1	2	6	5	8	10	4	2	1	2	1	8	6	3	3	149	3	4	4	4	1	1	45	6	13	12	25	44	3	7	1	37	30	3	5	3	54	14	1	2	1	7	2	3	1	27	5	3	2	61	1	13	11	3	10	5	16	1	1	5	58	2	2	1	28	1	1	3	24	3	479
GCF_007197735.1	Formosa sediminum	2594004	2019-07-21	Complete Genome	3934786	32.0	3445	3369	99.84	0.82	88.8670692637414	1.3157274193101922	202	3389				Aquatic	3.934786		GCF_007197735.1	2	15	18	1	10	1	2	3	7	3	21	108	5	3	3	51	31	55	3	4	4	29	5	3	4	1	13	2	1	4	4	7	14	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	16	147	22	43	35	29	36	2	10	1	5	1	3	10	6	1	1	21	4	16	3	4	53	8	6	8	2	59	3	4	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	30	3	1	1	11	8	7	17	1	1	8	10	4	7	22	3	2	4	3	2	2	2	6	6	9	5	2	6	14	8	2	2	1	2	6	5	8	9	4	2	1	2	1	8	6	3	3	161	3	4	4	2	1	1	50	5	9	19	33	43	1	6	1	48	21	3	5	3	65	11	2	2	1	4	2	3	1	27	5	3	2	47	1	12	9	3	8	5	17	1	1	8	61	3	4	1	30	1	1	3	21	3	598
GCF_007431345.1	Chitinimonas arctica	2594795	2019-07-25	Complete Genome	5292479	61.0	4835	4688	98.02	2.35	89.02769382741056	1.3661591987498776	338	4764				Terrestrial	5.292479		GCF_007431345.1	2	78	28	1	28	1	3	3	10	3	21	228	13	5	6	99	41	54	3	6	9	43	10	6	4	1	17	2	1	4	23	17	4	1	1	2	12	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	59	271	45	54	31	87	23	4	9	4	4	1	2	30	5	2	1	35	3	45	5	3	129	12	9	12	1	61	3	6	8	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	12	2	72	4	1	1	17	51	11	39	1	1	7	25	5	10	43	4	2	6	5	2	10	4	15	28	11	4	2	6	21	23	3	2	1	2	7	9	9	14	13	7	1	3	1	8	6	3	2	266	2	8	10	20	1	2	60	4	15	42	23	67	4	6	1	97	12	3	5	3	77	25	2	3	1	6	2	6	2	80	6	13	3	158	1	21	12	5	13	12	20	1	1	28	117	6	11	1	86	3	1	6	27	3	479
GCF_007748115.1	Bremerella volcania	2527984	2019-07-31	Complete Genome	6496182	56.0	5267	5170	98.5	0.98	87.7114280357293	1.3572937676871453	280	5197				Aquatic	6.496182		GCF_007748115.1	3	33	17	1	12	1	3	2	5	3	17	87	6	2	2	66	29	51	3	5	10	42	5	6	1	1	11	2	1	4	11	21	10	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	47	198	18	43	28	48	18	3	10	4	5	1	4	11	2	1	0	18	4	19	6	4	74	5	3	6	6	58	3	5	4	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	4	4	35	4	1	1	17	7	9	9	1	1	9	20	4	4	27	5	1	0	3	0	6	0	7	11	7	4	2	4	2	16	2	2	1	2	6	3	6	5	9	1	1	3	1	7	6	2	3	195	3	3	6	6	1	1	90	4	15	9	34	79	28	2	2	62	45	3	4	3	69	17	2	2	1	5	5	3	1	37	3	3	3	70	1	10	11	2	8	5	14	1	1	14	64	4	6	1	44	6	1	2	28	2	598
GCF_007859675.1	Humibacter ginsenosidimutans	2599293	2019-08-07	Complete Genome	4183638	68.5	3890	3744	95.49	0.96	90.40939966603229	1.3380230709656382	389	3843				Aquatic	4.183638		GCF_007859675.1	3	34	44	1	28	1	2	3	4	3	27	308	10	6	7	217	30	52	3	4	4	72	9	5	4	1	10	1	1	2	6	10	5	1	1	2	8	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	21	302	18	35	30	50	50	3	11	6	4	1	3	14	6	1	1	28	3	24	4	3	209	7	9	4	1	58	3	4	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	5	3	39	3	1	1	6	31	6	29	1	1	6	26	4	12	41	6	8	5	4	1	8	2	10	8	10	3	2	5	21	8	3	2	1	2	6	3	4	15	3	6	1	4	1	8	6	4	2	254	1	4	11	15	1	1	138	3	11	33	27	87	14	5	1	116	12	3	5	2	122	36	2	2	1	3	1	2	2	157	3	27	4	134	1	23	16	2	21	12	10	1	1	37	218	6	23	1	174	1	1	5	31	6	598
GCF_007970805.1	Flavisolibacter ginsenosidimutans	661481	2019-08-12	Complete Genome	5079621	46.5	4388	4320	99.03	1.7	89.4238763088821	1.3392257221257369	194	4347				Terrestrial	5.079621		GCF_007970805.1	2	41	16	1	10	1	3	3	3	3	17	114	5	3	3	40	26	54	3	4	9	39	5	3	4	1	15	2	1	1	8	9	10	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	29	174	21	46	31	22	73	2	8	3	5	1	3	11	5	1	1	22	4	26	3	3	42	6	4	8	2	61	3	4	5	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	6	2	38	2	1	1	13	23	8	13	1	1	9	11	3	5	32	4	4	5	3	2	6	3	6	11	6	5	2	2	13	5	2	2	1	3	7	2	4	9	4	3	1	2	1	8	6	3	2	163	3	4	6	5	1	1	76	3	14	15	41	48	4	6	1	39	20	3	5	4	70	13	1	3	1	3	2	3	1	29	5	2	2	85	1	13	8	2	11	7	18	1	1	7	59	3	2	1	29	1	1	3	21	5	479
GCF_007971025.1	Mucilaginibacter ginsenosidivorans	398053	2019-08-12	Complete Genome	5352833	45.5	4931	4859	98.69	3.68	89.84509697948731	1.3325028111833872	318	4900				Terrestrial	5.352833		GCF_007971025.1	2	33	22	1	12	1	2	3	7	3	19	153	6	4	4	80	30	54	3	4	10	34	8	3	4	1	12	2	1	2	5	11	7	1	1	2	4	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	27	180	19	50	32	29	58	3	12	8	5	1	3	13	5	2	1	24	4	24	3	3	83	8	2	9	2	59	3	4	5	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	6	4	30	4	1	1	14	20	7	21	1	1	7	20	2	8	33	3	2	4	5	2	3	3	10	8	8	6	2	2	13	10	2	2	1	2	6	5	7	12	4	3	1	2	1	8	6	3	2	163	4	7	5	4	1	1	84	4	12	20	33	79	16	8	1	45	30	3	5	3	73	17	1	5	1	3	2	3	1	42	5	4	2	69	1	15	13	2	12	6	16	1	1	19	76	4	5	1	43	1	1	4	24	3	479
GCF_008000935.1	Flavobacterium alkalisoli	2602769	2019-08-18	Complete Genome	3985855	38.0	3697	3609	98.98	0.36	91.0185142209137	1.310542600116465	250	3642				Terrestrial	3.985855		GCF_008000935.1	2	30	16	1	12	1	2	3	7	3	16	120	5	4	2	54	28	53	3	4	5	25	7	3	4	1	13	2	1	3	6	8	6	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	25	129	19	38	32	21	28	3	8	1	4	1	3	11	5	1	1	23	4	18	3	3	67	8	6	8	2	57	3	4	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	5	3	34	4	1	1	14	2	7	22	1	1	3	11	4	4	22	3	3	6	5	2	3	2	5	2	6	4	3	4	15	9	2	2	1	2	5	5	8	9	4	2	1	2	1	8	6	3	2	129	3	5	2	1	1	1	55	4	10	19	13	45	2	5	1	32	21	3	5	2	46	9	2	2	1	4	2	3	1	18	5	1	2	51	1	13	5	2	9	5	13	1	1	4	48	2	3	1	18	1	1	6	19	3	479
GCF_008033135.1	Chitinolyticbacter meiyuanensis	682798	2019-08-20	Complete Genome	4325960	63.5	4198	4091	99.03	2.77	90.70407493365634	1.364764634660539	268	4136				Terrestrial	4.32596		GCF_008033135.1	2	59	32	1	20	1	3	3	13	3	19	180	5	5	8	98	49	54	5	6	11	44	10	6	4	1	16	2	1	4	10	5	3	1	1	2	5	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	39	232	41	53	31	77	68	3	9	6	4	1	4	24	6	1	1	32	3	38	6	3	135	8	11	12	1	59	5	6	3	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	15	2	41	3	1	1	15	41	11	32	1	1	11	25	5	14	28	4	5	6	4	2	10	3	11	26	10	6	2	8	24	15	3	2	1	2	8	12	13	20	9	8	1	3	1	8	6	3	2	274	2	9	5	14	1	2	67	5	14	34	27	70	9	4	1	78	13	3	5	3	74	24	2	4	1	7	2	6	2	83	6	11	3	168	1	13	12	6	14	10	25	1	1	35	110	3	9	1	89	3	2	6	31	0	479
GCF_008275125.1	Chromobacterium paludis	2605945	2019-09-05	Complete Genome	4279774	63.5	4110	3941	99.1	2.97	88.85354693962813	1.368468044847469	288	3987				Aquatic	4.279774		GCF_008275125.1	3	40	25	1	18	1	3	3	8	3	16	140	7	4	3	96	38	54	5	5	8	34	7	6	4	1	19	2	1	3	9	7	8	1	2	2	4	1	1	4	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	30	192	29	58	32	57	19	3	10	4	4	1	3	15	5	1	1	27	3	19	4	3	103	11	5	10	1	60	5	5	5	2	1	1	2	3	2	1	1	1	1	1	2	1	1	1	2	1	1	10	2	37	7	1	1	12	19	11	28	1	1	7	15	4	8	28	4	3	7	2	2	3	3	10	17	7	3	2	5	22	13	3	2	1	2	6	7	10	9	10	4	1	3	1	8	6	3	2	226	3	8	3	7	1	2	44	6	11	28	13	57	4	4	1	59	10	3	5	3	90	20	3	4	1	9	4	6	1	52	7	11	3	70	1	18	10	4	15	8	24	1	1	28	106	6	5	2	58	4	1	4	19	0	598
GCF_008329985.2	Halomonas binhaiensis	2562282	2021-02-04	Complete Genome	4895269	57.0	4285	4172	96.93	1.06	87.79070159372243	1.3569010702563322	375	4211				Terrestrial	4.895269		GCF_008329985.2	2	33	40	1	27	1	3	3	9	3	24	234	8	4	5	173	41	54	4	5	7	64	8	6	4	1	21	2	1	3	7	9	4	1	1	2	4	1	1	4	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	35	245	28	63	31	133	30	5	11	6	3	1	2	18	6	1	1	31	3	22	7	3	186	13	9	11	2	58	4	5	5	2	1	1	1	3	2	1	1	1	2	1	2	1	1	2	1	1	1	10	2	30	3	1	1	19	15	13	21	1	1	18	17	3	7	41	5	7	7	4	3	10	4	9	29	10	5	3	9	22	12	3	2	1	2	7	8	9	22	13	6	1	4	1	8	6	3	2	425	2	10	6	11	1	2	125	6	17	27	18	87	14	7	2	88	9	3	5	3	199	37	3	4	1	7	2	6	1	119	6	24	4	159	1	41	19	7	27	12	16	1	1	35	182	6	16	1	119	2	1	10	15	2	479
GCF_008632455.1	Methylomonas rhizoryzae	2608981	2019-09-22	Complete Genome	4554005	53.5	4053	3951	91.09	3.18	88.76977517591659	1.3556145934713415	215	4030				Plants	4.554005		GCF_008632455.1	2	37	23	1	15	1	3	3	7	3	22	104	7	4	4	37	36	54	3	7	5	43	8	5	4	1	20	2	1	4	8	8	10	1	1	2	6	1	1	4	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	31	180	30	51	31	37	21	3	9	5	4	1	2	13	5	1	1	29	3	24	5	3	61	11	8	10	2	59	3	7	3	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	10	2	24	4	1	1	19	21	11	7	1	1	14	19	2	9	22	4	5	7	4	2	5	3	8	18	8	4	3	6	18	14	3	2	1	2	5	5	7	10	10	4	1	5	1	8	6	3	2	173	1	10	2	5	1	2	37	4	18	8	26	39	4	3	2	40	12	3	5	3	53	11	4	3	1	11	2	6	2	17	6	7	5	74	1	13	9	7	15	8	24	1	1	16	53	3	4	1	24	4	1	6	21	2	281
GCF_008728835.1	Hypericibacter adhaerens	2602016	2019-09-30	Complete Genome	5865246	67.5	5263	5180	99.04	0.22	89.05307637565414	1.3654822747616595	400	5211				Plants	5.865246		GCF_008728835.1	5	36	21	1	28	1	3	3	5	3	16	160	5	4	3	142	31	54	3	6	3	58	7	5	4	1	16	1	1	2	9	9	6	1	1	2	6	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	48	340	22	54	30	122	14	1	7	2	5	1	2	13	6	1	1	21	3	19	8	3	117	8	5	6	2	58	3	5	5	2	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	1	8	4	42	4	1	1	16	12	10	17	1	1	11	33	1	14	18	4	3	5	4	1	6	2	7	23	12	5	2	2	16	10	1	2	1	2	2	3	5	24	6	2	1	4	1	8	6	3	2	254	3	7	5	7	1	1	212	4	8	19	26	91	10	3	1	210	7	3	5	3	146	28	3	5	1	4	3	3	2	252	5	33	4	99	1	44	11	5	26	8	15	1	1	97	221	5	5	1	277	2	1	4	32	2	281
GCF_008728855.1	Hypericibacter terrae	2602015	2019-09-30	Complete Genome	5894118	66.0	5414	5326	99.91	1.32	88.89253659326128	1.364583900824722	407	5361				Plants	5.894118		GCF_008728855.1	5	36	21	1	28	1	3	3	5	3	16	161	6	4	6	141	33	54	3	5	4	59	7	4	4	1	14	1	1	1	9	12	5	1	1	2	6	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	56	338	21	51	30	122	21	2	9	5	5	1	2	14	5	1	1	22	3	18	8	3	127	8	5	7	2	58	3	5	5	2	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	1	7	3	43	4	1	1	16	9	10	18	1	1	13	28	2	15	19	4	4	5	4	2	6	2	7	28	13	4	2	2	15	9	1	2	1	2	2	3	5	15	5	3	1	5	1	8	6	3	1	251	3	7	7	8	1	1	192	4	9	21	26	83	10	3	1	200	8	3	5	3	130	27	2	7	1	5	3	3	2	236	6	26	5	91	1	34	13	6	24	9	15	1	1	105	218	4	4	1	251	2	1	4	25	2	281
GCF_009193295.2	Bacteroides luhongzhouii	2650158	2020-08-19	Complete Genome	5760088	41.5	4441	4232	100.0	0.09	90.40384452459756	1.3367174350198634	290	4364				Mammals: Human	5.760088		GCF_009193295.2	1	53	28	1	15	1	2	3	7	3	25	250	10	3	3	98	32	53	3	4	10	36	5	5	4	2	14	2	1	1	8	14	5	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	31	228	22	48	32	49	131	2	10	4	6	2	4	12	6	1	1	21	4	42	5	3	94	9	7	9	2	57	3	5	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	49	1	1	1	17	50	8	13	1	1	6	11	3	6	33	3	7	7	4	2	8	2	7	11	13	6	3	8	15	9	2	2	1	2	7	4	7	15	8	7	1	2	1	8	6	3	2	358	3	4	8	8	1	2	53	3	20	21	49	73	9	9	1	64	32	3	5	2	122	18	2	2	1	3	2	4	1	40	5	8	2	125	1	8	4	6	18	10	21	2	1	7	165	5	6	1	48	2	1	7	23	2	406
GCF_009650095.1	Gracilibacillus salitolerans	2663022	2019-11-12	Complete Genome	5088110	36.5	4783	4609	98.71	1.51	85.16474683133815	1.3193720075089117	415	4709				Terrestrial	5.08811		GCF_009650095.1	3	55	19	1	15	1	3	3	5	3	18	198	8	3	5	148	34	54	3	4	3	42	8	6	4	1	17	2	1	3	8	15	4	1	1	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	11	254	22	54	32	68	72	2	11	4	4	1	4	19	10	1	1	22	4	22	7	3	146	8	2	10	3	59	3	4	4	2	1	1	1	3	2	1	1	1	1	1	2	2	1	1	1	1	1	7	5	23	5	1	1	10	34	8	32	1	1	13	17	2	5	19	5	4	6	5	3	1	6	6	10	6	5	2	10	15	9	2	2	1	3	6	2	7	20	3	2	1	3	1	8	6	3	2	207	2	4	13	14	1	1	100	3	6	28	9	58	24	3	1	85	25	3	5	3	84	19	3	2	1	4	1	6	1	184	5	11	2	71	1	21	16	6	14	9	13	1	1	74	190	2	5	1	183	2	1	0	21	3	479
GCF_009739515.1	Alterirhizorhabdus profundi	2681549	2019-12-11	Complete Genome	4538634	69.0	4339	4202	98.49	1.88	91.45994147137662	1.367869031136772	262	4304				Aquatic	4.538634		GCF_009739515.1	7	36	38	1	20	1	3	3	6	3	22	217	7	4	6	103	31	54	4	4	9	75	7	6	4	1	13	1	1	6	8	10	2	1	1	3	4	1	2	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	39	202	32	44	30	48	23	3	7	6	4	1	3	16	5	1	1	28	3	32	5	3	120	7	7	7	1	58	4	4	4	2	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	1	8	3	48	4	1	1	13	17	11	19	1	1	11	29	3	9	43	5	4	7	6	1	10	3	11	27	10	3	2	6	20	17	1	2	1	2	6	3	6	29	16	3	1	4	1	8	6	3	2	223	2	7	12	17	1	1	154	5	13	25	49	91	12	10	1	53	6	3	5	3	69	20	2	3	1	3	2	3	1	40	4	9	4	178	1	47	10	4	19	11	22	1	1	25	145	4	17	1	47	1	2	10	36	3	598
GCF_009856625.1	Aquitalea denitrificans	519081	2020-01-11	Complete Genome	4502301	59.0	4214	4062	99.55	2.4	88.13611084643163	1.360283187297889	359	4094				Terrestrial	4.502301		GCF_009856625.1	2	64	30	1	20	1	3	3	11	3	25	223	7	4	3	147	44	54	5	6	9	51	6	6	4	1	21	2	1	3	12	7	3	1	1	2	4	1	1	4	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	30	240	55	64	31	84	20	4	10	4	4	1	3	16	5	1	1	27	3	25	4	3	180	12	7	10	1	59	5	5	5	2	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	11	1	36	10	1	1	18	54	11	23	1	1	8	17	5	5	30	4	1	6	3	2	10	3	12	41	8	3	3	6	23	10	2	2	1	2	6	9	10	26	12	5	1	3	1	8	6	3	2	354	3	9	8	12	1	2	98	8	16	29	22	84	10	6	1	83	9	3	5	3	121	30	2	4	1	9	2	6	1	113	6	23	3	189	1	29	12	6	24	10	28	1	1	37	159	5	14	1	119	2	1	4	28	0	479
GCF_009901525.1	Kordia antarctica	1218801	2020-01-17	Complete Genome	5500985	33.0	4656	4572	99.57	0.97	87.12668731145422	1.321284174960613	255	4619				Aquatic	5.500985		GCF_009901525.1	2	33	16	1	14	1	2	3	8	3	19	129	6	3	3	54	33	53	3	4	5	31	5	3	4	1	13	2	1	3	12	7	13	1	1	2	3	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	25	176	19	40	33	22	27	3	9	2	4	1	3	12	5	1	1	21	4	19	3	3	67	8	6	8	2	57	3	4	5	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	3	41	4	1	1	17	17	7	18	1	1	8	18	4	8	18	3	0	6	3	2	3	3	9	4	7	4	2	2	13	9	2	2	1	2	4	4	9	9	4	1	1	2	1	8	6	3	2	142	3	4	2	2	1	1	51	4	20	15	30	46	2	5	1	48	29	3	5	2	51	10	1	4	1	5	2	3	1	26	5	4	2	67	1	16	8	2	9	5	20	1	1	9	54	2	3	1	28	1	1	4	26	2	598
GCF_010669285.1	Kineobactrum salinum	2708301	2020-02-17	Complete Genome	4649503	60.5	4293	4032	90.51	1.69	89.51090041236665	1.3685298612309285	294	4273				Aquatic	4.649503		GCF_010669285.1	2	19	24	1	16	1	3	3	9	3	20	153	10	4	3	99	41	54	4	5	7	53	10	5	4	1	13	3	1	2	8	10	6	1	1	2	3	1	1	4	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	29	173	20	52	31	41	14	5	11	5	3	1	2	21	5	1	1	27	3	16	6	3	121	12	7	7	3	58	4	5	5	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	6	2	35	4	1	1	13	11	13	5	1	1	17	13	3	7	15	4	2	7	6	2	5	4	5	15	10	0	3	5	17	11	3	2	1	2	6	7	9	14	10	3	1	6	1	8	6	3	2	272	2	9	2	5	1	2	100	7	12	14	11	82	3	4	2	35	13	3	5	3	73	21	4	5	1	7	2	5	1	11	5	5	6	71	1	31	15	4	18	7	17	1	1	7	76	3	8	1	14	2	1	5	12	5	598
GCF_010727945.1	Mycobacterium cookii	1775	2020-02-06	Complete Genome	5318517	66.0	5037	4878	97.06	0.51	92.70512814004354	1.3509551468135217	350	4986				Plants	5.318517		GCF_010727945.1	4	9	16	1	26	1	2	3	4	3	17	220	3	4	4	150	28	53	3	4	6	66	6	4	2	1	15	2	1	4	5	9	6	1	1	2	4	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	8	168	24	37	31	36	16	5	8	8	4	1	3	12	3	1	1	31	3	16	5	3	160	7	5	4	1	58	3	4	2	2	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	4	2	28	2	1	2	8	3	7	11	1	1	14	39	4	12	26	7	3	2	3	1	6	2	16	18	13	4	3	6	16	32	2	2	1	2	6	3	5	17	2	5	1	4	1	8	6	4	2	136	1	6	3	2	1	1	248	6	16	24	27	107	6	6	2	35	10	3	5	2	36	23	3	3	1	6	3	2	1	38	3	8	4	100	2	72	31	4	19	7	30	1	1	15	46	3	8	1	45	5	1	4	35	1	281
